"솔로몬제도",311869.000 (Persons),2.795 (annual %),320781.000 (Persons),2.818 (annual %),330004.000 (Persons),2.835 (annual %),339501.000 (Persons),2.837 (annual %),349273.000 (Persons),2.838 (annual %),359276.000 (Persons),2.824 (annual %),369517.000 (Persons),2.811 (annual %),379998.000 (Persons),2.797 (annual %),390702.000 (Persons),2.778 (annual %),401592.000 (Persons),2.749 (annual %),412665.000 (Persons),2.720 (annual %),423949.000 (Persons),2.698 (annual %),435434.000 (Persons),2.673 (annual %),447016.000 (Persons),2.625 (annual %),458549.000 (Persons),2.547 (annual %),469918.000 (Persons),2.449 (annual %),481086.000 (Persons),2.349 (annual %),492133.000 (Persons),2.270 (annual %),503366.000 (Persons),2.257 (annual %),515182.000 (Persons),2.320 (annual %),527861.000 (Persons),2.431 (annual %),541522.000 (Persons),2.555 (annual %),556066.000 (Persons),2.650 (annual %),571329.000 (Persons),2.708 (annual %),587079.000 (Persons),2.719 (annual %),603133.000 (Persons),2.698 (annual %),619438.000 (Persons),2.667 (annual %),636030.000 (Persons),2.643 (annual %),652856.000 (Persons),2.611 (annual %),669821.000 (Persons),2.565 (annual %),686878.000 (Persons),2.515 (annual %)
"소말리아",7225089.000 (Persons),1.279 (annual %),7274026.000 (Persons),0.675 (annual %),7295380.000 (Persons),0.293 (annual %),7315864.000 (Persons),0.280 (annual %),7372592.000 (Persons),0.772 (annual %),7491647.000 (Persons),1.602 (annual %),7682683.000 (Persons),2.518 (annual %),7936122.000 (Persons),3.246 (annual %),8235064.000 (Persons),3.698 (annual %),8553595.000 (Persons),3.795 (annual %),8872250.000 (Persons),3.658 (annual %),9186719.000 (Persons),3.483 (annual %),9501335.000 (Persons),3.367 (annual %),9815412.000 (Persons),3.252 (annual %),10130251.000 (Persons),3.157 (annual %),10446856.000 (Persons),3.078 (annual %),10763904.000 (Persons),2.990 (annual %),11080122.000 (Persons),2.895 (annual %),11397188.000 (Persons),2.821 (annual %),11717691.000 (Persons),2.773 (annual %),12043886.000 (Persons),2.746 (annual %),12376305.000 (Persons),2.723 (annual %),12715487.000 (Persons),2.704 (annual %),13063711.000 (Persons),2.702 (annual %),13423571.000 (Persons),2.717 (annual %),13797204.000 (Persons),2.745 (annual %),14185635.000 (Persons),2.776 (annual %),14589165.000 (Persons),2.805 (annual %),15008225.000 (Persons),2.832 (annual %),15442906.000 (Persons),2.855 (annual %),15893219.000 (Persons),2.874 (annual %)
"남아프리카공화국",36800507.000 (Persons),2.394 (annual %),37718952.000 (Persons),2.465 (annual %),38672611.000 (Persons),2.497 (annual %),39633754.000 (Persons),2.455 (annual %),40564061.000 (Persons),2.320 (annual %),41435761.000 (Persons),2.126 (annual %),42241007.000 (Persons),1.925 (annual %),42987456.000 (Persons),1.752 (annual %),43682259.000 (Persons),1.603 (annual %),44338551.000 (Persons),1.491 (annual %),44967713.000 (Persons),1.409 (annual %),45571272.000 (Persons),1.333 (annual %),46150913.000 (Persons),1.264 (annual %),46719203.000 (Persons),1.224 (annual %),47291610.000 (Persons),1.218 (annual %),47880595.000 (Persons),1.238 (annual %),48489464.000 (Persons),1.264 (annual %),49119766.000 (Persons),1.292 (annual %),49779472.000 (Persons),1.334 (annual %),50477013.000 (Persons),1.392 (annual %),51216967.000 (Persons),1.455 (annual %),52003759.000 (Persons),1.525 (annual %),52832659.000 (Persons),1.581 (annual %),53687125.000 (Persons),1.604 (annual %),54544184.000 (Persons),1.584 (annual %),55386369.000 (Persons),1.532 (annual %),56207649.000 (Persons),1.472 (annual %),57009751.000 (Persons),1.417 (annual %),57792520.000 (Persons),1.364 (annual %),58558267.000 (Persons),1.316 (annual %),59308690.000 (Persons),1.273 (annual %)
"스페인",38867322.000 (Persons),0.102 (annual %),38966376.000 (Persons),0.255 (annual %),39157685.000 (Persons),0.490 (annual %),39361262.000 (Persons),0.519 (annual %),39549108.000 (Persons),0.476 (annual %),39724050.000 (Persons),0.441 (annual %),39889852.000 (Persons),0.417 (annual %),40057389.000 (Persons),0.419 (annual %),40223509.000 (Persons),0.414 (annual %),40386875.000 (Persons),0.405 (annual %),40567864.000 (Persons),0.447 (annual %),40850412.000 (Persons),0.694 (annual %),41431558.000 (Persons),1.413 (annual %),42187645.000 (Persons),1.808 (annual %),42921895.000 (Persons),1.725 (annual %),43653155.000 (Persons),1.689 (annual %),44397319.000 (Persons),1.690 (annual %),45226803.000 (Persons),1.851 (annual %),45954106.000 (Persons),1.595 (annual %),46362946.000 (Persons),0.886 (annual %),46576897.000 (Persons),0.460 (annual %),46742697.000 (Persons),0.355 (annual %),46773055.000 (Persons),0.065 (annual %),46620045.000 (Persons),-0.328 (annual %),46480882.000 (Persons),-0.299 (annual %),46444832.000 (Persons),-0.078 (annual %),46484062.000 (Persons),0.084 (annual %),46593236.000 (Persons),0.235 (annual %),46797754.000 (Persons),0.438 (annual %),47133521.000 (Persons),0.715 (annual %),47351567.000 (Persons),0.462 (annual %)
"스리랑카",17325769.000 (Persons),1.272 (annual %),17535732.000 (Persons),1.205 (annual %),17736827.000 (Persons),1.140 (annual %),17924827.000 (Persons),1.054 (annual %),18094474.000 (Persons),0.942 (annual %),18242917.000 (Persons),0.817 (annual %),18367290.000 (Persons),0.679 (annual %),18470897.000 (Persons),0.563 (annual %),18564595.000 (Persons),0.506 (annual %),18663293.000 (Persons),0.530 (annual %),18777606.000 (Persons),0.611 (annual %),18911727.000 (Persons),0.712 (annual %),19062476.000 (Persons),0.794 (annual %),19224036.000 (Persons),0.844 (annual %),19387153.000 (Persons),0.845 (annual %),19544988.000 (Persons),0.811 (annual %),19695977.000 (Persons),0.770 (annual %),19842044.000 (Persons),0.739 (annual %),19983984.000 (Persons),0.713 (annual %),20123508.000 (Persons),0.696 (annual %),20261738.000 (Persons),0.685 (annual %),20398496.000 (Persons),0.673 (annual %),20425000.000 (Persons),0.130 (annual %),20585000.000 (Persons),0.780 (annual %),20778000.000 (Persons),0.933 (annual %),20970000.000 (Persons),0.920 (annual %),21203000.000 (Persons),1.105 (annual %),21444000.000 (Persons),1.130 (annual %),21670000.000 (Persons),1.048 (annual %),21803000.000 (Persons),0.612 (annual %),21919000.000 (Persons),0.531 (annual %)
"세인트키츠네비스",40260.000 (Persons),-0.233 (annual %),40381.000 (Persons),0.300 (annual %),40691.000 (Persons),0.765 (annual %),41141.000 (Persons),1.100 (annual %),41618.000 (Persons),1.153 (annual %),42077.000 (Persons),1.097 (annual %),42472.000 (Persons),0.934 (annual %),42857.000 (Persons),0.902 (annual %),43225.000 (Persons),0.855 (annual %),43622.000 (Persons),0.914 (annual %),44083.000 (Persons),1.051 (annual %),44602.000 (Persons),1.170 (annual %),45168.000 (Persons),1.261 (annual %),45749.000 (Persons),1.278 (annual %),46323.000 (Persons),1.247 (annual %),46852.000 (Persons),1.136 (annual %),47333.000 (Persons),1.021 (annual %),47769.000 (Persons),0.917 (annual %),48178.000 (Persons),0.853 (annual %),48599.000 (Persons),0.870 (annual %),49011.000 (Persons),0.844 (annual %),49442.000 (Persons),0.876 (annual %),49881.000 (Persons),0.884 (annual %),50328.000 (Persons),0.892 (annual %),50776.000 (Persons),0.886 (annual %),51204.000 (Persons),0.839 (annual %),51629.000 (Persons),0.827 (annual %),52036.000 (Persons),0.785 (annual %),52438.000 (Persons),0.770 (annual %),52834.000 (Persons),0.752 (annual %),53192.000 (Persons),0.675 (annual %)
"세인트루시아",138019.000 (Persons),1.630 (annual %),140001.000 (Persons),1.426 (annual %),141758.000 (Persons),1.247 (annual %),143402.000 (Persons),1.153 (annual %),145080.000 (Persons),1.163 (annual %),146871.000 (Persons),1.227 (annual %),148837.000 (Persons),1.330 (annual %),150920.000 (Persons),1.390 (annual %),153023.000 (Persons),1.384 (annual %),154988.000 (Persons),1.276 (annual %),156737.000 (Persons),1.122 (annual %),158184.000 (Persons),0.919 (annual %),159392.000 (Persons),0.761 (annual %),160530.000 (Persons),0.711 (annual %),161821.000 (Persons),0.801 (annual %),163408.000 (Persons),0.976 (annual %),165378.000 (Persons),1.198 (annual %),167644.000 (Persons),1.361 (annual %),170011.000 (Persons),1.402 (annual %),172223.000 (Persons),1.293 (annual %),174092.000 (Persons),1.079 (annual %),175538.000 (Persons),0.827 (annual %),176654.000 (Persons),0.634 (annual %),177505.000 (Persons),0.481 (annual %),178307.000 (Persons),0.451 (annual %),179131.000 (Persons),0.461 (annual %),180028.000 (Persons),0.500 (annual %),180955.000 (Persons),0.514 (annual %),181890.000 (Persons),0.515 (annual %),182795.000 (Persons),0.496 (annual %),183629.000 (Persons),0.455 (annual %)
"세인트빈센트그레나딘",107489.000 (Persons),0.390 (annual %),107772.000 (Persons),0.263 (annual %),107941.000 (Persons),0.157 (annual %),108036.000 (Persons),0.088 (annual %),108059.000 (Persons),0.021 (annual %),108043.000 (Persons),-0.015 (annual %),107983.000 (Persons),-0.056 (annual %),107895.000 (Persons),-0.082 (annual %),107807.000 (Persons),-0.082 (annual %),107763.000 (Persons),-0.041 (annual %),107787.000 (Persons),0.022 (annual %),107893.000 (Persons),0.098 (annual %),108095.000 (Persons),0.187 (annual %),108322.000 (Persons),0.210 (annual %),108520.000 (Persons),0.183 (annual %),108617.000 (Persons),0.089 (annual %),108602.000 (Persons),-0.014 (annual %),108516.000 (Persons),-0.079 (annual %),108401.000 (Persons),-0.106 (annual %),108293.000 (Persons),-0.100 (annual %),108260.000 (Persons),-0.030 (annual %),108315.000 (Persons),0.051 (annual %),108435.000 (Persons),0.111 (annual %),108624.000 (Persons),0.174 (annual %),108868.000 (Persons),0.224 (annual %),109135.000 (Persons),0.245 (annual %),109467.000 (Persons),0.304 (annual %),109826.000 (Persons),0.327 (annual %),110210.000 (Persons),0.349 (annual %),110593.000 (Persons),0.347 (annual %),110947.000 (Persons),0.320 (annual %)
"수단",20147592.000 (Persons),3.387 (annual %),20891442.000 (Persons),3.625 (annual %),21696240.000 (Persons),3.780 (annual %),22527837.000 (Persons),3.761 (annual %),23338465.000 (Persons),3.535 (annual %),24094741.000 (Persons),3.189 (annual %),24782384.000 (Persons),2.814 (annual %),25413912.000 (Persons),2.516 (annual %),26015518.000 (Persons),2.340 (annual %),26626512.000 (Persons),2.321 (annual %),27275019.000 (Persons),2.406 (annual %),27971077.000 (Persons),2.520 (annual %),28704786.000 (Persons),2.589 (annual %),29460517.000 (Persons),2.599 (annual %),30214189.000 (Persons),2.526 (annual %),30949514.000 (Persons),2.405 (annual %),31661824.000 (Persons),2.275 (annual %),32360619.000 (Persons),2.183 (annual %),33060844.000 (Persons),2.141 (annual %),33783779.000 (Persons),2.163 (annual %),34545014.000 (Persons),2.228 (annual %),35349676.000 (Persons),2.303 (annual %),36193781.000 (Persons),2.360 (annual %),37072555.000 (Persons),2.399 (annual %),37977657.000 (Persons),2.412 (annual %),38902948.000 (Persons),2.407 (annual %),39847433.000 (Persons),2.399 (annual %),40813398.000 (Persons),2.395 (annual %),41801532.000 (Persons),2.392 (annual %),42813237.000 (Persons),2.391 (annual %),43849269.000 (Persons),2.391 (annual %)
"수리남",405169.000 (Persons),2.016 (annual %),413009.000 (Persons),1.917 (annual %),420658.000 (Persons),1.835 (annual %),428028.000 (Persons),1.737 (annual %),435099.000 (Persons),1.639 (annual %),441851.000 (Persons),1.540 (annual %),448207.000 (Persons),1.428 (annual %),454165.000 (Persons),1.321 (annual %),459838.000 (Persons),1.241 (annual %),465380.000 (Persons),1.198 (annual %),470944.000 (Persons),1.188 (annual %),476574.000 (Persons),1.188 (annual %),482228.000 (Persons),1.179 (annual %),487938.000 (Persons),1.177 (annual %),493680.000 (Persons),1.170 (annual %),499461.000 (Persons),1.164 (annual %),505292.000 (Persons),1.161 (annual %),511181.000 (Persons),1.159 (annual %),517122.000 (Persons),1.156 (annual %),523113.000 (Persons),1.152 (annual %),529126.000 (Persons),1.143 (annual %),535177.000 (Persons),1.137 (annual %),541247.000 (Persons),1.128 (annual %),547295.000 (Persons),1.111 (annual %),553278.000 (Persons),1.087 (annual %),559136.000 (Persons),1.053 (annual %),564883.000 (Persons),1.023 (annual %),570501.000 (Persons),0.990 (annual %),575987.000 (Persons),0.957 (annual %),581363.000 (Persons),0.929 (annual %),586634.000 (Persons),0.903 (annual %)
"에스와티니",822423.000 (Persons),2.952 (annual %),845267.000 (Persons),2.740 (annual %),866995.000 (Persons),2.538 (annual %),887706.000 (Persons),2.361 (annual %),907622.000 (Persons),2.219 (annual %),926836.000 (Persons),2.095 (annual %),945506.000 (Persons),1.994 (annual %),963416.000 (Persons),1.877 (annual %),979922.000 (Persons),1.699 (annual %),994105.000 (Persons),1.437 (annual %),1005432.000 (Persons),1.133 (annual %),1013608.000 (Persons),0.810 (annual %),1019054.000 (Persons),0.536 (annual %),1022796.000 (Persons),0.367 (annual %),1026287.000 (Persons),0.341 (annual %),1030575.000 (Persons),0.417 (annual %),1036095.000 (Persons),0.534 (annual %),1042651.000 (Persons),0.631 (annual %),1049948.000 (Persons),0.697 (annual %),1057462.000 (Persons),0.713 (annual %),1064841.000 (Persons),0.695 (annual %),1072029.000 (Persons),0.673 (annual %),1079285.000 (Persons),0.675 (annual %),1086843.000 (Persons),0.698 (annual %),1095022.000 (Persons),0.750 (annual %),1104038.000 (Persons),0.820 (annual %),1113994.000 (Persons),0.898 (annual %),1124808.000 (Persons),0.966 (annual %),1136274.000 (Persons),1.014 (annual %),1148133.000 (Persons),1.038 (annual %),1160164.000 (Persons),1.042 (annual %)
"스웨덴",8558835.000 (Persons),0.773 (annual %),8617375.000 (Persons),0.682 (annual %),8668067.000 (Persons),0.587 (annual %),8718561.000 (Persons),0.581 (annual %),8780745.000 (Persons),0.711 (annual %),8826939.000 (Persons),0.525 (annual %),8840998.000 (Persons),0.159 (annual %),8846062.000 (Persons),0.057 (annual %),8850974.000 (Persons),0.056 (annual %),8857874.000 (Persons),0.078 (annual %),8872109.000 (Persons),0.161 (annual %),8895960.000 (Persons),0.268 (annual %),8924958.000 (Persons),0.325 (annual %),8958229.000 (Persons),0.372 (annual %),8993531.000 (Persons),0.393 (annual %),9029572.000 (Persons),0.400 (annual %),9080505.000 (Persons),0.562 (annual %),9148092.000 (Persons),0.742 (annual %),9219637.000 (Persons),0.779 (annual %),9298515.000 (Persons),0.852 (annual %),9378126.000 (Persons),0.853 (annual %),9449213.000 (Persons),0.755 (annual %),9519374.000 (Persons),0.740 (annual %),9600379.000 (Persons),0.847 (annual %),9696110.000 (Persons),0.992 (annual %),9799186.000 (Persons),1.057 (annual %),9923085.000 (Persons),1.256 (annual %),10057698.000 (Persons),1.347 (annual %),10175214.000 (Persons),1.162 (annual %),10278887.000 (Persons),1.014 (annual %),10353442.000 (Persons),0.723 (annual %)
"스위스",6715519.000 (Persons),1.027 (annual %),6799978.000 (Persons),1.250 (annual %),6875364.000 (Persons),1.103 (annual %),6938265.000 (Persons),0.911 (annual %),6993795.000 (Persons),0.797 (annual %),7040687.000 (Persons),0.668 (annual %),7071850.000 (Persons),0.442 (annual %),7088906.000 (Persons),0.241 (annual %),7110001.000 (Persons),0.297 (annual %),7143991.000 (Persons),0.477 (annual %),7184250.000 (Persons),0.562 (annual %),7229854.000 (Persons),0.633 (annual %),7284753.000 (Persons),0.756 (annual %),7339001.000 (Persons),0.742 (annual %),7389625.000 (Persons),0.687 (annual %),7437115.000 (Persons),0.641 (annual %),7483934.000 (Persons),0.628 (annual %),7551117.000 (Persons),0.894 (annual %),7647675.000 (Persons),1.271 (annual %),7743831.000 (Persons),1.249 (annual %),7824909.000 (Persons),1.042 (annual %),7912398.000 (Persons),1.112 (annual %),7996861.000 (Persons),1.062 (annual %),8089346.000 (Persons),1.150 (annual %),8188649.000 (Persons),1.220 (annual %),8282396.000 (Persons),1.138 (annual %),8373338.000 (Persons),1.092 (annual %),8451840.000 (Persons),0.933 (annual %),8514329.000 (Persons),0.737 (annual %),8575280.000 (Persons),0.713 (annual %),8636896.000 (Persons),0.716 (annual %)
"시리아",12446168.000 (Persons),2.983 (annual %),12815400.000 (Persons),2.923 (annual %),13187669.000 (Persons),2.863 (annual %),13565074.000 (Persons),2.822 (annual %),13950486.000 (Persons),2.802 (annual %),14345491.000 (Persons),2.792 (annual %),14754148.000 (Persons),2.809 (annual %),15175308.000 (Persons),2.815 (annual %),15599588.000 (Persons),2.757 (annual %),16013992.000 (Persons),2.622 (annual %),16410847.000 (Persons),2.448 (annual %),16766555.000 (Persons),2.144 (annual %),17084628.000 (Persons),1.879 (annual %),17415214.000 (Persons),1.917 (annual %),17827827.000 (Persons),2.342 (annual %),18361178.000 (Persons),2.948 (annual %),19059257.000 (Persons),3.731 (annual %),19878257.000 (Persons),4.207 (annual %),20664037.000 (Persons),3.877 (annual %),21205873.000 (Persons),2.588 (annual %),21362541.000 (Persons),0.736 (annual %),21081814.000 (Persons),-1.323 (annual %),20438861.000 (Persons),-3.097 (annual %),19578466.000 (Persons),-4.301 (annual %),18710711.000 (Persons),-4.533 (annual %),17997411.000 (Persons),-3.887 (annual %),17465567.000 (Persons),-3.000 (annual %),17095669.000 (Persons),-2.141 (annual %),16945062.000 (Persons),-0.885 (annual %),17070132.000 (Persons),0.735 (annual %),17500657.000 (Persons),2.491 (annual %)
"타지키스탄",5283811.000 (Persons),2.568 (annual %),5400636.000 (Persons),2.187 (annual %),5502490.000 (Persons),1.868 (annual %),5593317.000 (Persons),1.637 (annual %),5679169.000 (Persons),1.523 (annual %),5764806.000 (Persons),1.497 (annual %),5851354.000 (Persons),1.490 (annual %),5938404.000 (Persons),1.477 (annual %),6027395.000 (Persons),1.487 (annual %),6119664.000 (Persons),1.519 (annual %),6216329.000 (Persons),1.567 (annual %),6318510.000 (Persons),1.630 (annual %),6426861.000 (Persons),1.700 (annual %),6541550.000 (Persons),1.769 (annual %),6662391.000 (Persons),1.830 (annual %),6789318.000 (Persons),1.887 (annual %),6922590.000 (Persons),1.944 (annual %),7062667.000 (Persons),2.003 (annual %),7209924.000 (Persons),2.064 (annual %),7364752.000 (Persons),2.125 (annual %),7527397.000 (Persons),2.184 (annual %),7697507.000 (Persons),2.235 (annual %),7874838.000 (Persons),2.278 (annual %),8059782.000 (Persons),2.321 (annual %),8252828.000 (Persons),2.367 (annual %),8454019.000 (Persons),2.409 (annual %),8663575.000 (Persons),2.449 (annual %),8880270.000 (Persons),2.470 (annual %),9100847.000 (Persons),2.454 (annual %),9321023.000 (Persons),2.390 (annual %),9537642.000 (Persons),2.297 (annual %)
"탄자니아",25203848.000 (Persons),3.193 (annual %),26056605.000 (Persons),3.327 (annual %),26961204.000 (Persons),3.413 (annual %),27887204.000 (Persons),3.377 (annual %),28792649.000 (Persons),3.195 (annual %),29649128.000 (Persons),2.931 (annual %),30444523.000 (Persons),2.647 (annual %),31192853.000 (Persons),2.428 (annual %),31924201.000 (Persons),2.318 (annual %),32682240.000 (Persons),2.347 (annual %),33499177.000 (Persons),2.469 (annual %),34385849.000 (Persons),2.612 (annual %),35334790.000 (Persons),2.722 (annual %),36337778.000 (Persons),2.799 (annual %),37379766.000 (Persons),2.827 (annual %),38450323.000 (Persons),2.824 (annual %),39548666.000 (Persons),2.816 (annual %),40681416.000 (Persons),2.824 (annual %),41853944.000 (Persons),2.841 (annual %),43073830.000 (Persons),2.873 (annual %),44346532.000 (Persons),2.912 (annual %),45673520.000 (Persons),2.948 (annual %),47053033.000 (Persons),2.976 (annual %),48483132.000 (Persons),2.994 (annual %),49960563.000 (Persons),3.002 (annual %),51482638.000 (Persons),3.001 (annual %),53049231.000 (Persons),2.998 (annual %),54660345.000 (Persons),2.992 (annual %),56313444.000 (Persons),2.979 (annual %),58005461.000 (Persons),2.960 (annual %),59734213.000 (Persons),2.937 (annual %)
"태국",56558196.000 (Persons),1.400 (annual %),57232471.000 (Persons),1.185 (annual %),57811025.000 (Persons),1.006 (annual %),58337773.000 (Persons),0.907 (annual %),58875275.000 (Persons),0.917 (annual %),59467272.000 (Persons),1.000 (annual %),60130190.000 (Persons),1.109 (annual %),60846588.000 (Persons),1.184 (annual %),61585103.000 (Persons),1.206 (annual %),62298569.000 (Persons),1.152 (annual %),62952639.000 (Persons),1.044 (annual %),63539190.000 (Persons),0.927 (annual %),64069093.000 (Persons),0.831 (annual %),64549867.000 (Persons),0.748 (annual %),64995303.000 (Persons),0.688 (annual %),65416189.000 (Persons),0.645 (annual %),65812540.000 (Persons),0.604 (annual %),66182064.000 (Persons),0.560 (annual %),66530980.000 (Persons),0.526 (annual %),66866834.000 (Persons),0.504 (annual %),67195032.000 (Persons),0.490 (annual %),67518379.000 (Persons),0.480 (annual %),67835969.000 (Persons),0.469 (annual %),68144519.000 (Persons),0.454 (annual %),68438748.000 (Persons),0.431 (annual %),68714519.000 (Persons),0.402 (annual %),68971313.000 (Persons),0.373 (annual %),69209817.000 (Persons),0.345 (annual %),69428454.000 (Persons),0.315 (annual %),69625581.000 (Persons),0.284 (annual %),69799978.000 (Persons),0.250 (annual %)
"동티모르",737814.000 (Persons),2.620 (annual %),759526.000 (Persons),2.900 (annual %),783204.000 (Persons),3.070 (annual %),806867.000 (Persons),2.977 (annual %),827828.000 (Persons),2.565 (annual %),844333.000 (Persons),1.974 (annual %),855358.000 (Persons),1.297 (annual %),861870.000 (Persons),0.758 (annual %),866523.000 (Persons),0.538 (annual %),873138.000 (Persons),0.761 (annual %),884366.000 (Persons),1.278 (annual %),901214.000 (Persons),1.887 (annual %),922699.000 (Persons),2.356 (annual %),947110.000 (Persons),2.611 (annual %),971889.000 (Persons),2.583 (annual %),995130.000 (Persons),2.363 (annual %),1016437.000 (Persons),2.119 (annual %),1036388.000 (Persons),1.944 (annual %),1055428.000 (Persons),1.820 (annual %),1074286.000 (Persons),1.771 (annual %),1093517.000 (Persons),1.774 (annual %),1113154.000 (Persons),1.780 (annual %),1133002.000 (Persons),1.767 (annual %),1153288.000 (Persons),1.775 (annual %),1174333.000 (Persons),1.808 (annual %),1196294.000 (Persons),1.853 (annual %),1219289.000 (Persons),1.904 (annual %),1243260.000 (Persons),1.947 (annual %),1267975.000 (Persons),1.968 (annual %),1293120.000 (Persons),1.964 (annual %),1318442.000 (Persons),1.939 (annual %)
"토고",3774310.000 (Persons),2.569 (annual %),3862998.000 (Persons),2.323 (annual %),3945902.000 (Persons),2.123 (annual %),4029044.000 (Persons),2.085 (annual %),4120615.000 (Persons),2.247 (annual %),4226293.000 (Persons),2.532 (annual %),4348808.000 (Persons),2.858 (annual %),4485945.000 (Persons),3.105 (annual %),4632451.000 (Persons),3.214 (annual %),4780455.000 (Persons),3.145 (annual %),4924406.000 (Persons),2.967 (annual %),5062571.000 (Persons),2.767 (annual %),5197040.000 (Persons),2.621 (annual %),5330629.000 (Persons),2.538 (annual %),5467770.000 (Persons),2.540 (annual %),5611643.000 (Persons),2.597 (annual %),5762881.000 (Persons),2.659 (annual %),5920360.000 (Persons),2.696 (annual %),6083417.000 (Persons),2.717 (annual %),6250840.000 (Persons),2.715 (annual %),6421674.000 (Persons),2.696 (annual %),6595939.000 (Persons),2.678 (annual %),6773807.000 (Persons),2.661 (annual %),6954721.000 (Persons),2.636 (annual %),7137997.000 (Persons),2.601 (annual %),7323162.000 (Persons),2.561 (annual %),7509952.000 (Persons),2.519 (annual %),7698476.000 (Persons),2.479 (annual %),7889095.000 (Persons),2.446 (annual %),8082359.000 (Persons),2.420 (annual %),8278737.000 (Persons),2.401 (annual %)
"통가",95069.000 (Persons),0.233 (annual %),95243.000 (Persons),0.183 (annual %),95398.000 (Persons),0.163 (annual %),95556.000 (Persons),0.165 (annual %),95739.000 (Persons),0.191 (annual %),95972.000 (Persons),0.243 (annual %),96267.000 (Persons),0.307 (annual %),96621.000 (Persons),0.367 (annual %),97036.000 (Persons),0.429 (annual %),97475.000 (Persons),0.451 (annual %),97962.000 (Persons),0.498 (annual %),98482.000 (Persons),0.529 (annual %),99023.000 (Persons),0.548 (annual %),99591.000 (Persons),0.572 (annual %),100214.000 (Persons),0.624 (annual %),100908.000 (Persons),0.690 (annual %),101714.000 (Persons),0.796 (annual %),102577.000 (Persons),0.845 (annual %),103384.000 (Persons),0.784 (annual %),103897.000 (Persons),0.495 (annual %),103981.000 (Persons),0.081 (annual %),103558.000 (Persons),-0.408 (annual %),102736.000 (Persons),-0.797 (annual %),101768.000 (Persons),-0.947 (annual %),101023.000 (Persons),-0.735 (annual %),100780.000 (Persons),-0.241 (annual %),101143.000 (Persons),0.360 (annual %),102002.000 (Persons),0.846 (annual %),103199.000 (Persons),1.167 (annual %),104497.000 (Persons),1.250 (annual %),105697.000 (Persons),1.142 (annual %)
"트리니다드토바고",1221121.000 (Persons),0.679 (annual %),1229108.000 (Persons),0.652 (annual %),1236685.000 (Persons),0.615 (annual %),1243605.000 (Persons),0.558 (annual %),1249527.000 (Persons),0.475 (annual %),1254200.000 (Persons),0.373 (annual %),1257547.000 (Persons),0.267 (annual %),1259838.000 (Persons),0.182 (annual %),1261699.000 (Persons),0.148 (annual %),1263927.000 (Persons),0.176 (annual %),1267159.000 (Persons),0.255 (annual %),1271627.000 (Persons),0.352 (annual %),1277210.000 (Persons),0.438 (annual %),1283564.000 (Persons),0.496 (annual %),1290115.000 (Persons),0.509 (annual %),1296497.000 (Persons),0.493 (annual %),1302552.000 (Persons),0.466 (annual %),1308450.000 (Persons),0.452 (annual %),1314449.000 (Persons),0.457 (annual %),1320921.000 (Persons),0.491 (annual %),1328144.000 (Persons),0.545 (annual %),1336180.000 (Persons),0.603 (annual %),1344814.000 (Persons),0.644 (annual %),1353708.000 (Persons),0.659 (annual %),1362337.000 (Persons),0.635 (annual %),1370332.000 (Persons),0.585 (annual %),1377563.000 (Persons),0.526 (annual %),1384060.000 (Persons),0.471 (annual %),1389841.000 (Persons),0.417 (annual %),1394969.000 (Persons),0.368 (annual %),1399491.000 (Persons),0.324 (annual %)
"튀니지",8242509.000 (Persons),2.237 (annual %),8427851.000 (Persons),2.224 (annual %),8613855.000 (Persons),2.183 (annual %),8795934.000 (Persons),2.092 (annual %),8967916.000 (Persons),1.936 (annual %),9125400.000 (Persons),1.741 (annual %),9267335.000 (Persons),1.543 (annual %),9395119.000 (Persons),1.369 (annual %),9509862.000 (Persons),1.214 (annual %),9613587.000 (Persons),1.085 (annual %),9708347.000 (Persons),0.981 (annual %),9793915.000 (Persons),0.878 (annual %),9871261.000 (Persons),0.787 (annual %),9945282.000 (Persons),0.747 (annual %),10022278.000 (Persons),0.771 (annual %),10106778.000 (Persons),0.840 (annual %),10201211.000 (Persons),0.930 (annual %),10304729.000 (Persons),1.010 (annual %),10414425.000 (Persons),1.059 (annual %),10525691.000 (Persons),1.063 (annual %),10635245.000 (Persons),1.035 (annual %),10741872.000 (Persons),0.998 (annual %),10846993.000 (Persons),0.974 (annual %),10952949.000 (Persons),0.972 (annual %),11063195.000 (Persons),1.002 (annual %),11179951.000 (Persons),1.050 (annual %),11303942.000 (Persons),1.103 (annual %),11433438.000 (Persons),1.139 (annual %),11565203.000 (Persons),1.146 (annual %),11694721.000 (Persons),1.114 (annual %),11818618.000 (Persons),1.054 (annual %)
